date,USDT_BTC,USDT_ETH,USDT_LTC,USDT_XMR,USDT_XRP
2017-01-18,-0.018278498192019765,-0.004671554837442304,-0.011728179359084878,-0.020913273269205446,-0.002156716417910487
2017-01-19,0.015834348933395193,0.015335325395464228,0.00489733976239104,0.007934481756227685,0.00048761881969316967
2017-01-20,-0.005812277316288084,0.019825830059168714,-0.004377110704171128,-0.021403940886699502,-0.01327739911882686
2017-01-21,0.034308379865921834,0.03204217565530376,0.01059787425921166,0.014321226917688223,0.01651212121212109
2017-01-22,-0.0017139355584108174,-0.02079501040803433,-0.019920385868868573,0.002481472496399517,0.006203625588390382
2017-01-23,-0.012874688655809763,0.00633791080821422,-0.00613825182101968,0.005522817656765877,-0.013191420021923972
2017-01-24,-0.02984104786375108,-0.019665564692284532,-0.02253580181047643,-0.0451236155816368,-0.02483956436565049
2017-01-25,0.008664149773228047,-0.008809876608513512,-0.015203445902602808,0.013397670365878023,-0.010241561064519011
2017-01-26,0.02400657749395685,0.012291694525164987,0.048822772101281275,0.010899319714595901,-0.015046154085433638
2017-01-27,0.0032051063403197855,-0.01312772724891409,0.007662220298188416,0.013834725461837172,0.004394573656875789
2017-01-28,0.0016995706381737197,0.007731644160930751,-0.009426031725562667,0.06519149870986274,-0.0078089626201136575
2017-01-29,-0.0039040480095824392,-0.009486812144212431,0.004503394805194905,-0.01903069477942132,0.006434826975884933
2017-01-30,0.0032789078205262,0.007661966574932899,0.052164071603908235,0.007407287181534494,-0.0016956410845805348
2017-01-31,0.05350954665577334,0.013918766159695783,0.0020876370508624564,0.01580945039358639,-0.013670177784857018
2017-02-01,0.016418032107062608,-0.0006023967493319349,-0.013491585569570086,0.02212897469146924,0.04850554753418934
2017-02-02,0.025429295096643045,0.005628603189493431,0.011916450486749497,-0.009924298258894737,-0.01878157648734502
2017-02-03,0.0069902561122816564,0.024253643463543417,-0.014063621578552565,-0.02897032773555841,-0.006583436037629453
2017-02-04,0.017641462508292127,0.027496774159833093,-0.0030460788237987035,-0.011023622834645641,0.0021057670796327255
2017-02-05,-0.022217919550801102,-0.013465318236317692,-0.015251135426676332,0.000796179140761355,-0.009833844097898115
2017-02-06,0.01108910911881189,0.014080539982030515,-0.002538081192506758,0.008124240254574255,0.0016681277237151626
2017-02-07,0.030160595195521056,0.010816937855533393,0.00508906361323147,-0.0076590915316099295,0.0021060849800567105
2017-02-08,-0.0009600760836228073,-0.0095351027904228,0.005287784783353011,0.005247568204173714,-0.0010052777079668784
2017-02-09,-0.06088545084216668,-0.030706834147196216,-0.054619230555395526,-0.045979274636819834,-0.006938679245283019
2017-02-10,0.008400307396064788,0.028667128463904845,0.015652032540362404,1.4369194742958058e-05,-0.00476893919602539
2017-02-11,0.005233541023478949,0.0011705131573456207,-0.00334606102377788,0.015754552108171227,0.00467088255180359
2017-02-12,-0.003998001218471159,0.0035100606980240645,-0.01571892894736837,-0.0001218048979590991,-0.013192169257542519
2017-02-13,-0.001394882087291549,-0.002509879459892672,0.01060486020190532,0.0005837584515773209,0.0020523765204274458
2017-02-14,0.017073494618513818,0.1619067213909815,0.01675920141750442,0.06399834396162984,0.010474666871644
2017-02-15,0.0027031846021492445,-0.011690509459624687,0.011895625398788301,0.058113387804724415,-0.02500475435816163
2017-02-16,0.024302807497377232,-0.006083210916083881,-0.004661378258321802,-0.04386016306826113,-0.04099658334714951
2017-02-17,0.013632956123289741,-0.009895863483741607,0.006937623037687191,0.01950902452560932,0.016949152542372836
2017-02-18,0.003905883878181138,0.004016392340220998,-0.019231428688170515,0.0011152334572490652,-0.07721999999999996
2017-02-19,0.00036529052994072053,0.0006502857050720845,-0.004739236456191787,-0.02667016880309825,0.06923282544774123
2017-02-20,0.03452901179533052,-0.030371747655637438,-0.0032319261351164696,-0.06317523024217775,-0.0028665540540540047
2017-02-21,0.02949613547811447,0.028962188254223697,0.019419480195513428,0.019444227139246317,-0.0005149897594963759
2017-02-22,-0.0008873114463177068,-0.00625519624706794,0.004872462632170338,0.02626873582487499,-0.011862731970732177
2017-02-23,0.05506216696269983,0.0385526524522819,0.003645756725386029,0.01340686235203914,0.010771869639794263
2017-02-24,9.300494107744584e-05,-0.008633703722471964,0.01897879969222882,-0.07036342897191816,-0.03252613358674983
2017-02-25,-0.029551535963495912,0.037283162712810736,-0.021737336039259425,-0.014885996821993541,-0.00019820632050138176
2017-02-26,0.02254986990459673,0.07485500145341528,-0.004280292843687361,0.006580206112431375,-0.009191228070175472
2017-02-27,0.01119592875318065,0.06254009419954709,-0.008429457364341086,8.33333335670261e-09,-0.017228526757336216
2017-02-28,-0.006039253472571837,0.019193078302184752,-0.01495239978964813,0.022317654166666534,-0.003659255068635847
2017-03-01,0.041350209204123356,0.10759493670886067,0.02089947360026323,0.005310189037501578,-0.028638336347197257
2017-03-02,0.01979740680713138,0.08411506114285716,0.0435345918631771,0.0613839094742592,0.13167139211002987
2017-03-03,0.023457800600748424,0.023613014419744616,0.017630988372562717,0.07593148126588578,0.06926888328847891
2017-03-04,-0.015489731891645597,-0.044747690525231754,-0.024934446192945048,-0.029391234089717444,-0.038307692307692376
2017-03-05,0.0063114354819684415,0.04307046285701954,0.0035490549868852916,0.1200183255303584,-0.026067829147336297
2017-03-06,-0.0013217959065663365,0.0056932051679585705,0.019950127182044808,0.009101474160682077,-0.005757180049441146
2017-03-07,-0.033787753574470836,-0.03140253623110356,-0.028993339782412364,-0.11326860841423947,0.10819428382620178
2017-03-08,-0.0692461378993875,-0.12515555154833047,-0.030559684958814226,-0.08759124087591241,-0.04178505940756416
2017-03-09,0.0409378695547693,0.0754661550968232,0.012709430970567315,0.04200000159999995,0.004564682673653175
2017-03-10,-0.06699120410979831,0.09385419056208999,-0.03210995256312865,0.010576235684335966,-0.03979587885921376
2017-03-11,0.05571428527403399,0.09851657527998503,0.012245579989252908,0.11450834676258204,0.004820975517702442
2017-03-12,0.04203368525425022,0.09056780802882791,0.021447759218449658,0.14807810992861792,0.004560280454840138
2017-03-13,0.010290754655341239,0.22203098020654055,0.11713934376836121,0.0841745190717893,0.025601242511932076
2017-03-14,0.005030832538399421,0.010056338035250967,-0.0341823743977977,-0.033406310076910084,-0.0013429908187414519
2017-03-15,0.009480888484284522,0.21838134898233363,0.02411547586508611,0.07988574348341415,-0.025151757674468644
2017-03-16,-0.07092373751140213,0.28755364806866934,-0.004992467677029766,0.16474388568680953,0.015542507445584386
2017-03-17,-0.08233276157804459,-0.01237111088888887,-0.04359716073753572,-0.017587107657657586,-0.06403142871100365
2017-03-18,-0.09719626141121496,-0.23543031250257518,-0.032407801826023985,-0.09093120839288815,0.12804867782593043
2017-03-19,0.05082815703443044,0.2735859296645087,-0.01763224428808008,0.15250397046442532,0.018100000000000005
2017-03-20,0.021456014244901844,-0.029495254653384984,0.043609064102564155,-0.024175459839855584,0.02999734653517594
2017-03-21,0.07821541314839453,0.011570531672176365,-0.01549653620049063,-0.045566910202767374,-0.02490787643985315
2017-03-22,-0.07180808049227105,-0.026501984391559374,-0.01775984820257004,-0.0012949488619995453,0.04653409994905777
2017-03-23,-0.002601908181580348,0.04569632495164422,0.01624191734382996,0.023807283334901674,0.5808061436407987
2017-03-24,-0.08936231834938857,0.24104092485549145,0.044811309156158385,-0.02133282996323549,-0.06473593797010546
2017-03-25,0.031236624786811662,-0.046483820779200546,-0.028952250727554474,-0.05615186157089336,-0.16259535215439747
2017-03-26,-0.009160364382906683,-0.019148104145984446,0.009140032942514864,-0.035820841690054284,0.07922592332233824
2017-03-27,0.08016489274640626,-0.028273145008656075,-0.007639246925302601,-0.004643917942278808,-0.019739245712377063
2017-03-28,0.0020153403508578194,0.029095773637440203,0.029175039679031123,0.005026708933393298,0.014821953401201293
2017-03-29,-0.002251130411024649,0.051454186254979994,0.030861821984214277,0.07638013129764509,0.07151109287627788
2017-03-30,0.000576047682692149,-0.024296850242605972,0.823051317716337,-0.04877120894993181,0.3563103915295416
2017-03-31,0.039173454933600915,-0.03593242940688035,-0.08124859414758279,0.019231954650261063,0.536758616457099
2017-04-01,0.01342004172126976,0.01611278952668682,0.04563721530993359,0.03797227260812863,0.043035552947444655
2017-04-02,0.009816446108148691,-0.04192269514370661,0.10580781755937974,-0.06355357428571429,1.846396396396396
2017-04-03,0.040282316064066404,-0.0862636927156738,0.02917405878155055,0.027940795010339192,-0.4935790473176135
2017-04-04,-0.006342909235054095,0.009332534863539133,0.06359447954849595,0.013053305145561245,0.18700380053711263
2017-04-05,-0.003416516809048309,0.01502054192552671,0.3566740831079025,-0.027946227773535948,-0.05731209688034744
2017-04-06,0.047298245677928064,-0.042041717719549565,-0.12258064374609778,-0.024636576715753034,-0.07189845844504017
2017-04-07,0.0030739077659887037,-0.023904249475983463,-0.07628687591911776,0.018642015579460214,0.11974497990880284
2017-04-08,-0.006597384522414207,0.05847596492461027,0.07482589259097816,0.06431731186609735,-0.0247233493671567
2017-04-09,0.02257105447464247,-0.017482585413273855,-0.13627097548348965,0.00015669881324464896,-0.036259639263471644
2017-04-10,0.0024318327646379867,0.0031202301919843745,0.06216530017381072,0.061591375659023395,-0.016552305800955014
2017-04-11,0.013530134497855784,0.003897440536348773,-0.01683170557991731,-0.023919485011185793,-0.026107003158609365
2017-04-12,-0.007281552246932721,0.05869560812431396,0.21838840114130886,0.015337811707121007,0.046349823074732566
2017-04-13,-0.03341483323985117,0.07821359582178644,-0.05652445154572294,-0.017441617607223514,-0.004357719253901382
2017-04-14,0.018132528717769603,-0.04308111646093915,0.07141964196428563,-0.025440020757309556,-0.001849284197502743
2017-04-15,-0.010729213252448688,0.022011465909090866,-0.015824288548924703,-0.006120495520980818,-0.011224485402083095
2017-04-16,0.015026920181539172,0.0009025518980936287,0.02116762709528275,-0.008958563046793877,-0.009782130294468505
2017-04-17,0.021855670094845348,-0.0019591997576247078,-0.033996683250414605,0.0156669921906043,0.017464487282855767
2017-04-18,0.023444794447323947,0.06225082404944016,-0.008583733905579427,0.033791085201064996,0.0002694278361312641
2017-04-19,-0.004067748154615858,-0.04932462021553563,-0.07532463529543876,-0.033536348717356,-0.10550976996196182
2017-04-20,0.034650682355823914,0.03876533086172351,0.0836625711610488,-0.008018872603684501,0.022447335765753307
2017-04-21,0.01633949394730183,-0.006598323042559584,0.1150543793334593,0.03561103185924863,0.11220461775915846
2017-04-22,0.013554216867469826,0.01374242553896221,0.20105229653474388,0.0009679093067143096,-0.015247601472252459
2017-04-23,0.004601462667161993,0.01615804520453712,0.07384766101775853,0.002958851338395574,-0.0005976282384231313
2017-04-24,-0.0035457632330201383,0.008021914678635111,-0.028199080330277737,-0.03674831477491736,-0.02856633093525185
2017-04-25,0.017738612922799657,0.005255984031621974,0.029917053005283245,0.012490205593276738,0.037910296196498994
2017-04-26,0.01992877144301075,0.06711048104581852,-0.023943362638833454,-0.005074337118775363,0.022328921910422572
2017-04-27,0.029137612174905625,0.18531574706956788,-0.01599630811808128,0.08880856395654213,0.06255798183163819
2017-04-28,-0.018119604014981472,0.11566482690756752,-0.03311895880639437,0.032696525959871714,0.25695871277607574
2017-04-29,0.008022610351772874,-0.030982214634146188,0.09389140271493202,0.02912185418786528,0.1914690813773383
2017-04-30,0.007336190747585292,0.13741498292063503,-0.0059025019943862445,0.028566782449816586,-0.03508771929824561
2017-05-01,0.06613539292486958,-0.025345972687859097,0.02545561984810374,-0.023275366083178928,0.08019581818181831
2017-05-02,0.020854248372685236,0.010833186852185372,-4.898310778411741e-05,0.003909369454316858,-0.023747714429555478
2017-05-03,0.034389371467059116,0.041720081379842844,0.32579711826086966,0.09712685177705982,0.14040644897663612
2017-05-04,-0.007255065176127284,0.15617715466200477,0.08516679472241506,0.0031341647752265445,0.2548481739540085
2017-05-05,-0.03771969916956408,-0.07950411411628566,0.05513127773438953,0.04365092220183486,0.1268379518072289
2017-05-06,0.035509794414928075,0.05789752978841656,0.09685715076758572,0.03377389854895929,0.10568490246991402
2017-05-07,0.013730511471489182,-0.018530745548654082,0.0737441270526884,0.1470472826530611,0.401125788109697
2017-05-08,0.05278792346387662,-0.06127976226989729,-0.06853056789833933,-0.10595646492353739,0.3554810225074716
2017-05-09,0.030978706720828475,-0.005733707976883773,0.183559985940839,-0.05000503996681582,-0.18533609035966958
2017-05-10,0.02359154468527569,-0.0003896702102051952,-0.05232364969049308,0.048594401310841695,0.18671249999999984
2017-05-11,0.03339070700055635,0.006089621516529142,-0.03789131543392721,-0.0011388980988507047,-0.016038425482161722
2017-05-12,-0.06687641425313307,-0.022410528760310133,-0.10452192218734768,-0.02376505666666673,0.13941234516834466
2017-05-13,0.04982171429608284,0.03448521471551347,0.05927961626572942,-0.003860010706507322,0.027837751694128388
2017-05-14,0.0020952375061453754,0.002225865758678003,-0.008134802840536026,-0.009122948864826896,0.013249899189176295
2017-05-15,-0.03006663564622125,0.021077494456762658,-0.11541741331479882,-0.016175799562924698,0.2449255751014885
2017-05-16,0.008978426957279906,-0.03910036341549983,-0.07558139803272046,-0.0516552840017519,0.28774655797101434
2017-05-17,0.04812534957383874,0.009588012429378567,0.09180716333368677,0.030730909618492452,0.10292653960596554
2017-05-18,0.03691655056178056,0.10130507998423455,0.11451691656848806,0.1190489184652801,-0.061224464285714375
2017-05-19,0.012797862440942831,0.26598928749999984,-0.05849533654385264,0.024691083788784818,-0.1277174421815912
2017-05-20,0.054705876588079905,-0.011345491926081919,-0.0018334817004930226,0.11049460884041418,0.08566981575295363
2017-05-21,-0.021019147462472354,0.18869762910035726,-0.0595387425522903,-0.026291431355932038,-0.06456241032998555
2017-05-22,0.029049729232048405,0.0587596311475409,-0.057309942300194816,0.044408137394250646,-0.08530030674846623
2017-05-23,0.07411241954332692,0.08385411555859035,0.2717121598608041,0.5454412136111111,0.06305301180011136
2017-05-24,0.06419233239240474,0.09398273809523805,0.08878065040650407,-0.19124228077844707,-0.09777474975000322
2017-05-25,-0.0749267476589629,-0.1034451988719679,-0.1940274838668632,-0.1510347117815295,-0.18729370629370623
2017-05-26,-0.035824460253393586,-0.07082452739156542,-0.10023250264602435,-0.029393636125654488,0.11354018775222219
2017-05-27,-0.07417865125671885,-0.02095104857229224,-0.09282780971382487,-0.13700059700630118,-0.21568506239360552
2017-05-28,0.04274911471043952,0.08072769019959503,0.03412965836604376,0.09373464033734935,0.06533118226600987
2017-05-29,0.07286957366645841,0.16666666673868313,0.09140934169674941,0.14650588827417987,0.038091579838051226
2017-05-30,-0.03035795197553237,0.20105783063492066,-0.051226147004265754,-0.021041685083800665,-0.12877474387527843
2017-05-31,0.02663551386928331,-0.04184961638718787,0.0429991709797406,0.025114899232407062,0.20972404171643277
2017-06-01,0.05352537649415723,-0.027862381837394312,0.07317073170731692,0.04601403753632849,0.3587256515478783
2017-06-02,0.04035467890852984,0.01872871731933401,0.027651514772727426,0.011142174240518887,-0.11047373481238454
2017-06-03,0.019643209451827293,0.0019837048283186665,-0.026589634731511103,-0.03939894112111164,-0.010427940348026965
2017-06-04,0.011505372817701254,0.11779191588247273,0.037539889622113964,0.03572431062916315,0.01876391391921972
2017-06-05,0.061124809587082884,0.0035233160621761517,0.08601831678832128,0.13258755667246946,-0.020117932708983766
2017-06-06,0.07992978463576517,0.08219748042131347,0.0016120962522727655,0.1585747043032817,-0.0039790442477875
2017-06-07,-0.07044824008432882,-0.043893166185608345,-0.056272374564904526,-0.06474640270948673,-0.041008413228822205
2017-06-08,0.05386333744016647,0.02764766913840555,0.06377212904985252,0.08076715083240216,0.05357965178551782
2017-06-09,0.010078815233142135,0.08322396118699094,-0.012656701636478362,-0.014724568526298443,-0.015106917844328827
2017-06-10,-0.0015196609672485373,0.16908819949062992,-0.030556981966485153,-0.0784436737366333,-0.1071428188775646
2017-06-11,0.04455469061927042,0.027607582738671477,0.16289822898389228,0.14249077319356118,0.07453165018733987
2017-06-12,-0.12462969110346933,0.15373155213548673,-0.15929563430641802,-0.15866209233573325,-0.10998778184454017
2017-06-13,0.04112115944811379,-0.010866932262133866,0.07230326038296542,0.04253651763506627,0.08747175239840854
2017-06-14,-0.1083370921500586,-0.1236432100964987,-0.06239901261034786,-0.12000090438875943,-0.026153461538461653
2017-06-15,-0.005157902814240223,0.011846058700172524,0.016886829731819875,0.012317184888888999,-0.05217260972645743
2017-06-16,0.02549203612795381,0.028185840768624626,0.16384123818094398,0.042712275450693005,0.024626068778952126
2017-06-17,0.07069720563009985,0.04603290728866316,0.3619925916588338,0.0911238389665523,0.045071167141114366
2017-06-18,-0.04405108920700518,-0.042786615578716436,-0.048076296750108494,-0.040621467716061344,0.024121790157325407
2017-06-19,0.03641098393451814,0.022922636220392256,0.08877468671614452,0.009592388661917362,0.06733407834406857
2017-06-20,0.03288864067011876,-0.025769022464986024,-0.0537954509200993,0.010036513529822155,0.06580018725325121
2017-06-21,-0.01799100560563982,-0.07274417939009925,-0.02026065191011228,-0.05095932327132824,-0.10049375310781428
2017-06-22,0.02037266025572526,-0.004339999875968892,0.05049724210080475,0.0331650032974522,0.028592499071667277
2017-06-23,-0.0012629609164100941,0.007803323695187103,-0.014064914847161436,0.024863273520141504,0.046931559123690736
2017-06-24,-0.06236627772659176,-0.08534860110488218,-0.07997022107461393,-0.08446419195145849,-0.06901348275862063
2017-06-25,-0.008656040042229973,-0.07005950591413201,-0.0323676729864425,-0.041664875580908034,-0.059210791192983336
2017-06-26,-0.03486278768607054,-0.08628519527702094,-0.056965174129353424,-0.03521953347632889,-0.03543307086614178
2017-06-27,0.0478902896122575,0.11332007952286283,0.042891057768398966,0.0016160335081407684,0.04489844897959183
2017-06-28,0.0011952191314739125,0.11428571428571432,0.04362820897409958,0.08130555555555552,0.024218777709947847
2017-06-29,-0.017717977250157335,-0.08383916669871805,-0.050415402058244685,-0.058065952509397945,-0.04839406448806871
2017-06-30,-0.018154261483418366,-0.03443221707287669,-0.01128407433535561,-0.020325000000000037,-0.022372542795674022
2017-07-01,-0.031819219782333596,-0.0778985507246377,-0.04179767512677479,-0.06740871856854191,-0.05054339582419476
2017-07-02,0.03775805625791495,0.0903137917485266,0.08955766144812416,0.041546978358208975,0.06304818652849731
2017-07-03,0.04160513219898543,-0.008954939667699335,0.12007481961331012,0.03561188622142564,0.025091433065764557
2017-07-04,0.02623433884242088,0.012727273390148675,0.13245033112582782,0.03741005556440302,0.010377783427117926
2017-07-05,-0.0015366477640592624,-0.048078994614003556,0.028006046978557464,0.02237686515210946,-0.023524280480532678
2017-07-06,-0.003483800308126672,-0.0009126777186827528,-0.0383310106366227,0.08719286801478576,-0.0008032530120481995
2017-07-07,-0.0436092958338703,-0.10185434191675768,-0.09889052974745138,-0.12657675339999996,-0.08182874123105865
2017-07-08,0.029177445482438502,0.032409589743124245,0.11597374179431075,0.06024390077185293,0.006824606791250298
2017-07-09,-0.029874324102378114,-0.0443811074511401,-0.06022111941176478,-0.03678200636478923,-0.028256736673327287
2017-07-10,-0.0635290939590375,-0.1416881140118582,-0.07821453717928817,-0.11027466744340098,-0.17728276526048192
2017-07-11,-0.01381885865284982,-0.06478988225456406,-0.01629696762134658,-0.07145409838102479,-0.046723454288466026
2017-07-12,0.040249411901106535,0.18634294105276927,0.07811781155085118,0.0964915153817969,0.11759775471815659
2017-07-13,-0.020479542885747493,-0.08411661790530978,-0.03512111955691177,-0.059424056692048643,-0.036242981112812656
2017-07-14,-0.05214693219710986,-0.04000434240156303,-0.06110233796880571,-0.06269210526315794,-0.03336837923728808
